date,product_id,product_name,category,units_sold,price,promotion
2026-09-01,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,40,230.15,1
2026-09-02,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,68,230.15,1
2026-09-03,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,38,230.15,1
2026-09-04,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,37,230.15,1
2026-09-05,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,18,260.0,0
2026-09-06,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,24,260.0,0
2026-09-07,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,20,260.0,0
2026-09-08,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,19,260.0,0
2026-09-09,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,19,260.0,0
2026-09-10,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,40,260.0,0
2026-09-11,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,33,260.0,0
2026-09-12,P006,عطر الجاذبية للرجال 100 مل,عطور رجالية,45,260.0,0
2026-03-17,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,3,350.0,0
2026-03-18,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-03-19,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,11,350.0,0
2026-03-20,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-03-21,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-03-22,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-03-23,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-03-24,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-03-25,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-03-26,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-03-27,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-03-28,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-03-29,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,307.48,1
2026-03-30,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,307.48,1
2026-03-31,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-04-01,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-04-02,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,4,350.0,0
2026-04-03,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,3,350.0,0
2026-04-04,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-04-05,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-04-06,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,17,350.0,0
2026-04-07,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,1,350.0,0
2026-04-08,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-04-09,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-04-10,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-04-11,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-04-12,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,11,350.0,0
2026-04-13,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-04-14,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-04-15,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-04-16,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,6,350.0,0
2026-04-17,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-04-18,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-04-19,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,11,350.0,0
2026-04-20,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,11,350.0,0
2026-04-21,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-04-22,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,6,350.0,0
2026-04-23,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-04-24,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-04-25,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-04-26,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,6,350.0,0
2026-04-27,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-04-28,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-04-29,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,5,350.0,0
2026-04-30,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-05-01,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,16,350.0,0
2026-05-02,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,17,350.0,0
2026-05-03,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,15,350.0,0
2026-05-04,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,15,350.0,0
2026-05-05,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-05-06,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-05-07,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-05-08,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-05-09,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,15,350.0,0
2026-05-10,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-05-11,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-05-12,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,307.48,1
2026-05-13,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,307.48,1
2026-05-14,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,307.48,1
2026-05-15,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,15,350.0,0
2026-05-16,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-05-17,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,35,307.48,1
2026-05-18,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,20,307.48,1
2026-05-19,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,18,307.48,1
2026-05-20,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,11,350.0,0
2026-05-21,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-05-22,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,14,350.0,0
2026-05-23,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,14,307.48,1
2026-05-24,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,21,307.48,1
2026-05-25,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-05-26,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-05-27,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,14,350.0,0
2026-05-28,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-05-29,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-05-30,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,4,350.0,0
2026-05-31,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,14,350.0,0
2026-06-01,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,16,350.0,0
2026-06-02,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,11,350.0,0
2026-06-03,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-06-04,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,15,350.0,0
2026-06-05,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,16,350.0,0
2026-06-06,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-06-07,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-06-08,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-06-09,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-06-10,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,11,350.0,0
2026-06-11,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-06-12,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-06-13,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,6,350.0,0
2026-06-14,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-06-15,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,18,350.0,0
2026-06-16,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-06-17,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-06-18,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-06-19,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-06-20,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-06-21,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-06-22,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,15,350.0,0
2026-06-23,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,6,350.0,0
2026-06-24,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-06-25,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,4,350.0,0
2026-06-26,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-06-27,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-06-28,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-06-29,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,14,350.0,0
2026-06-30,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,2,350.0,0
2026-07-01,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-07-02,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-07-03,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-07-04,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-07-05,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-07-06,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-07-07,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,5,350.0,0
2026-07-08,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-07-09,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,15,350.0,0
2026-07-10,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,19,350.0,0
2026-07-11,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-07-12,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-07-13,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-07-14,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,16,350.0,0
2026-07-15,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-07-16,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,14,350.0,0
2026-07-17,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-07-18,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-07-19,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,11,350.0,0
2026-07-20,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-07-21,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-07-22,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,16,350.0,0
2026-07-23,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,11,350.0,0
2026-07-24,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,4,350.0,0
2026-07-25,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,5,350.0,0
2026-07-26,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-07-27,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-07-28,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,9,350.0,0
2026-07-29,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-07-30,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-07-31,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-08-01,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-08-02,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,6,350.0,0
2026-08-03,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-08-04,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-08-05,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,14,350.0,0
2026-08-06,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-08-07,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,17,350.0,0
2026-08-08,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,15,350.0,0
2026-08-09,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-08-10,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-08-11,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,2,350.0,0
2026-08-12,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,6,350.0,0
2026-08-13,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-08-14,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,11,350.0,0
2026-08-15,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,6,350.0,0
2026-08-16,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-08-17,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,3,350.0,0
2026-08-18,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,5,350.0,0
2026-08-19,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,307.48,1
2026-08-20,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,11,307.48,1
2026-08-21,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,19,307.48,1
2026-08-22,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,20,307.48,1
2026-08-23,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,14,350.0,0
2026-08-24,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-08-25,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-08-26,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-08-27,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,8,350.0,0
2026-08-28,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-08-29,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-08-30,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,7,350.0,0
2026-08-31,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-09-01,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-09-02,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,13,350.0,0
2026-09-03,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,10,350.0,0
2026-09-04,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,16,350.0,0
2026-09-05,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,3,350.0,0
2026-09-06,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,12,350.0,0
2026-09-07,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,5,350.0,0
2026-09-08,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,6,350.0,0
2026-09-09,P007,عطر الصندل الهندي 75 مل,عطور فاخرة,6,350.0,0
